age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,pdays_never_contacted,probability
37,student,single,unknown,no,no,yes,cellular,jun,fri,604,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,1,0.34728349284164184
35,housemaid,married,basic.9y,no,no,no,cellular,jul,tue,280,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0.3472129742033384
22,services,single,high.school,no,yes,no,cellular,apr,mon,224,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0.345
45,unemployed,married,high.school,no,no,no,cellular,sep,wed,213,4,6,2,success,-1.1,94.199,-37.5,0.88,4963.6,0,0,0.345
59,blue-collar,married,basic.4y,no,yes,no,cellular,mar,mon,124,2,999,0,nonexistent,-1.8,93.369,-34.8,0.652,5008.7,1,1,0.345
31,admin.,divorced,university.degree,no,yes,yes,cellular,may,mon,79,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,0,1,0.345
35,technician,married,professional.course,no,yes,no,telephone,jun,fri,366,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,1,0.345
36,admin.,married,university.degree,no,yes,yes,cellular,sep,tue,28,2,999,0,nonexistent,-3.4,92.379,-29.8,0.819,5017.5,0,1,0.34456505554196754
29,technician,single,basic.9y,no,unknown,unknown,telephone,apr,mon,116,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,1,0.344362495510821
69,services,married,unknown,no,no,no,telephone,jul,wed,396,2,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,0,1,0.3425
20,student,single,high.school,no,yes,no,cellular,jul,wed,349,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,1,1,0.3425
94,retired,married,basic.9y,no,no,no,cellular,nov,wed,134,1,999,1,failure,-3.4,92.649,-30.1,0.716,5017.5,0,1,0.3425
33,admin.,married,university.degree,no,yes,no,cellular,sep,thu,234,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,0,1,0.3425
62,entrepreneur,married,university.degree,no,no,no,cellular,sep,tue,170,1,999,1,failure,-3.4,92.379,-29.8,0.77,5017.5,1,1,0.3425
54,unemployed,married,basic.9y,no,yes,no,cellular,oct,wed,200,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,1,1,0.3422051593323217
88,retired,divorced,basic.4y,no,yes,no,cellular,oct,wed,180,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,0,1,0.34156473998103026
36,management,married,university.degree,no,no,no,cellular,mar,thu,709,2,999,0,nonexistent,-1.8,92.843,-50.0,1.538,5099.1,1,1,0.3412776194960921
64,unknown,married,unknown,no,yes,no,telephone,aug,fri,239,4,999,0,nonexistent,-1.7,94.027,-38.3,0.905,4991.6,1,1,0.34
62,housemaid,married,university.degree,no,yes,no,cellular,nov,thu,237,1,3,3,success,-3.4,92.649,-30.1,0.714,5017.5,0,0,0.34
66,retired,married,basic.6y,no,yes,no,cellular,aug,thu,267,1,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,1,1,0.34
34,admin.,single,high.school,no,yes,no,cellular,may,wed,653,1,11,1,success,-1.8,92.893,-46.2,1.334,5099.1,1,0,0.34
35,management,married,university.degree,no,no,no,cellular,nov,tue,56,1,3,2,success,-3.4,92.649,-30.1,0.716,5017.5,0,0,0.34
52,admin.,married,university.degree,no,no,no,cellular,may,tue,131,1,3,2,success,-1.8,93.876,-40.0,0.668,5008.7,0,0,0.34
72,retired,married,basic.6y,no,no,no,cellular,jul,wed,338,1,999,0,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,0,1,0.34
50,retired,married,basic.4y,no,unknown,unknown,cellular,jul,wed,236,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0,1,0.34
38,services,single,high.school,no,yes,no,cellular,apr,wed,1665,3,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,1,1,0.3397200303490136
88,retired,divorced,basic.4y,no,yes,no,cellular,mar,wed,96,6,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,0,1,0.3390089952884351
31,admin.,single,university.degree,no,no,no,cellular,apr,thu,115,16,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,0,1,0.3389905137332515
43,management,married,high.school,no,yes,no,cellular,nov,thu,177,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,0,1,0.3375
52,admin.,married,unknown,no,no,no,telephone,sep,tue,513,13,14,2,failure,-3.4,92.379,-29.8,0.819,5017.5,0,0,0.3375
63,technician,married,unknown,no,no,no,cellular,aug,tue,47,1,999,1,failure,-2.9,92.201,-31.4,0.838,5076.2,0,1,0.337352307791206
31,blue-collar,married,professional.course,unknown,no,no,cellular,nov,thu,230,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,1,0.3372200303490136
49,admin.,single,university.degree,no,no,no,cellular,oct,thu,73,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,0,1,0.33721767830045524
35,admin.,married,university.degree,no,no,no,cellular,apr,tue,72,1,999,0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,0,1,0.3368311055897054
45,blue-collar,married,basic.9y,no,no,no,cellular,jun,mon,177,2,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,1,0.33669507033131874
36,services,married,high.school,no,no,no,cellular,jul,wed,65,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,1,0.3334735916538091
28,admin.,single,university.degree,no,no,no,cellular,mar,fri,157,2,999,1,failure,-1.8,93.369,-34.8,0.636,5008.7,0,1,0.3325
39,services,married,high.school,unknown,yes,no,telephone,may,tue,399,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0.3325
30,admin.,single,university.degree,no,no,no,cellular,nov,tue,266,2,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,1,1,0.3325
32,services,single,university.degree,no,no,no,cellular,sep,thu,128,3,999,2,failure,-1.1,94.199,-37.5,0.884,4963.6,0,1,0.3325
60,admin.,married,university.degree,no,yes,no,cellular,mar,fri,558,1,999,0,nonexistent,-1.8,92.843,-50.0,1.531,5099.1,0,1,0.3325
31,technician,single,high.school,no,yes,yes,cellular,aug,wed,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,1,0.3323643522619237
28,services,single,basic.9y,no,yes,no,cellular,jul,thu,277,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,1,0.3323503916113157
44,technician,married,unknown,no,no,yes,cellular,oct,tue,139,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,0,1,0.33222124430955996
32,self-employed,single,university.degree,no,no,no,cellular,jul,thu,276,2,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1,1,0.33
26,admin.,single,high.school,no,yes,yes,cellular,jun,fri,200,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,1,0.33
31,blue-collar,single,basic.9y,no,yes,no,cellular,nov,tue,65,1,4,1,success,-0.1,93.2,-42.0,4.153,5195.8,0,0,0.33
28,self-employed,single,university.degree,no,yes,yes,cellular,mar,wed,217,1,999,1,failure,-1.8,93.369,-34.8,0.651,5008.7,0,1,0.33
46,services,single,basic.4y,no,no,no,cellular,apr,thu,191,3,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,0,0,0.33
28,admin.,single,university.degree,no,yes,no,cellular,oct,mon,324,1,6,2,success,-1.1,94.601,-49.5,1.032,4963.6,0,0,0.33
37,admin.,single,university.degree,no,yes,yes,cellular,nov,fri,661,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,1,0.329848856669295
25,services,single,high.school,unknown,yes,yes,cellular,jul,wed,984,7,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,1,0.32950321169878366
36,admin.,single,university.degree,no,no,no,cellular,apr,thu,208,12,999,1,failure,-1.8,93.075,-47.1,1.435,5099.1,0,1,0.32949265086853374
50,admin.,married,high.school,no,no,no,cellular,may,wed,208,2,3,5,success,-1.8,93.876,-40.0,0.682,5008.7,0,0,0.3275
56,blue-collar,divorced,basic.4y,no,no,no,cellular,nov,thu,134,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1,1,0.3275
31,blue-collar,married,basic.6y,no,yes,no,cellular,may,wed,1279,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,1,0.3275
46,admin.,married,high.school,no,yes,no,cellular,jul,tue,335,3,999,2,failure,-1.7,94.215,-40.3,0.797,4991.6,1,1,0.3275
37,technician,single,professional.course,no,no,no,cellular,may,tue,89,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0.32742827204627245
41,technician,married,professional.course,no,yes,no,cellular,aug,tue,161,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0,1,0.3271842155598296
56,retired,divorced,university.degree,no,yes,no,cellular,apr,mon,199,5,9,1,success,-1.8,93.075,-47.1,1.405,5099.1,0,0,0.3268316665003991
28,blue-collar,single,basic.9y,no,yes,yes,cellular,apr,thu,333,2,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,0,1,0.32623036836487534
32,technician,married,basic.9y,no,no,no,cellular,may,tue,64,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,1,0.3258754937666225
36,admin.,married,university.degree,no,no,no,cellular,aug,mon,83,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,1,0.32579127944693703
45,unknown,married,unknown,unknown,no,yes,telephone,jun,thu,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,1,0.325
54,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,532,2,6,2,success,-1.8,92.893,-46.2,1.266,5099.1,1,0,0.325
30,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,thu,677,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,1,0.325
74,retired,married,basic.4y,unknown,yes,no,cellular,aug,mon,467,2,6,1,success,-2.9,92.201,-31.4,0.843,5076.2,1,0,0.325
47,admin.,single,university.degree,no,yes,no,cellular,aug,tue,161,1,999,1,failure,-2.9,92.201,-31.4,0.859,5076.2,1,1,0.325
18,student,single,unknown,no,yes,no,cellular,may,thu,183,1,7,2,success,-1.8,93.876,-40.0,0.677,5008.7,0,0,0.325
74,retired,married,professional.course,no,yes,no,cellular,oct,thu,96,2,3,1,success,-3.4,92.431,-26.9,0.74,5017.5,0,0,0.325
30,self-employed,single,university.degree,no,yes,yes,cellular,dec,fri,127,2,6,1,success,-3.0,92.713,-33.0,0.71,5023.5,0,0,0.325
51,admin.,divorced,university.degree,no,yes,yes,cellular,nov,thu,249,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,1,0.325
34,admin.,married,university.degree,no,no,no,cellular,aug,wed,224,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0,1,0.325
27,admin.,single,university.degree,no,yes,no,cellular,may,thu,172,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0,1,0.32497763889245335
88,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,82,2,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,0,1,0.32494217175104706
32,admin.,married,university.degree,no,no,no,cellular,jul,wed,226,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0.3248270595735879
28,technician,single,professional.course,no,yes,no,cellular,jul,tue,167,2,6,1,success,-1.7,94.215,-40.3,0.893,4991.6,0,0,0.3244315629742033
32,technician,married,professional.course,no,yes,no,cellular,jun,mon,108,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,0,1,0.3242129705453103
29,admin.,single,high.school,no,no,no,cellular,jul,fri,144,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,1,0.32419203885872006
24,blue-collar,single,basic.9y,no,unknown,unknown,cellular,jun,wed,192,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,1,0.3240617466475274
32,admin.,single,university.degree,no,no,no,cellular,apr,tue,49,2,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,0,1,0.3235351341163998
60,management,married,professional.course,no,yes,no,cellular,oct,wed,219,2,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,1,0.3232314748868596
33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,67,1,3,1,success,-2.9,92.201,-31.4,0.854,5076.2,0,0,0.3225
75,retired,married,basic.4y,no,yes,yes,cellular,jul,fri,67,2,999,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2,0,1,0.3225
24,student,single,high.school,no,no,no,cellular,jun,wed,112,2,14,2,success,-1.7,94.055,-39.8,0.739,4991.6,0,0,0.3225
29,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,121,12,999,0,nonexistent,-2.9,92.201,-31.4,0.821,5076.2,0,1,0.3225
29,admin.,married,university.degree,no,yes,no,cellular,apr,wed,73,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,0,1,0.3223507750691452
27,admin.,single,university.degree,no,no,no,cellular,may,mon,409,1,1,1,success,-1.8,92.893,-46.2,1.299,5099.1,0,0,0.3210301131372401
33,technician,married,professional.course,no,yes,no,cellular,oct,fri,154,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,1,1,0.320534680101961
58,unemployed,married,basic.9y,no,no,yes,cellular,oct,tue,49,1,999,2,failure,-3.4,92.431,-26.9,0.742,5017.5,0,1,0.32
30,admin.,married,university.degree,no,yes,yes,cellular,may,mon,742,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,1,1,0.32
70,retired,married,university.degree,no,yes,no,cellular,aug,mon,73,3,999,1,failure,-2.9,92.201,-31.4,0.843,5076.2,0,1,0.32
46,entrepreneur,married,university.degree,no,yes,no,cellular,jul,thu,396,1,999,0,nonexistent,-2.9,92.469,-33.6,1.072,5076.2,1,1,0.32
31,unemployed,single,high.school,no,no,no,cellular,may,thu,339,2,999,0,nonexistent,-1.8,93.876,-40.0,0.692,5008.7,0,1,0.32
31,admin.,single,high.school,no,yes,no,cellular,may,thu,1094,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,1,0.32
34,technician,married,university.degree,no,yes,no,cellular,apr,thu,193,2,8,1,success,-1.8,93.075,-47.1,1.365,5099.1,0,0,0.319848899330587
29,blue-collar,single,basic.6y,no,no,no,cellular,aug,fri,260,3,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,1,0.31950296553420615
33,services,single,high.school,no,yes,no,cellular,jul,tue,286,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0.3184896669855403
46,admin.,single,high.school,no,no,no,cellular,aug,thu,510,2,17,1,success,-1.7,94.027,-38.3,0.904,4991.6,0,0,0.3175
60,admin.,divorced,professional.course,no,yes,no,cellular,sep,wed,481,1,999,1,failure,-1.1,94.199,-37.5,0.886,4963.6,1,1,0.3175
53,housemaid,married,high.school,no,yes,no,cellular,jun,thu,94,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,1,0.3175
27,unemployed,married,high.school,no,no,yes,cellular,nov,tue,222,3,999,1,failure,-3.4,92.649,-30.1,0.72,5017.5,0,1,0.3175
74,retired,married,university.degree,no,yes,no,cellular,oct,fri,212,2,3,2,success,-1.1,94.601,-49.5,0.993,4963.6,0,0,0.3175
30,admin.,single,university.degree,no,yes,no,cellular,jun,wed,107,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,0,1,0.31735269069464755
82,retired,married,unknown,no,no,no,cellular,apr,wed,321,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,1,1,0.3172218512898331
66,unemployed,single,basic.4y,no,no,no,telephone,apr,thu,56,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0,1,0.31721889226100153
37,technician,married,university.degree,no,yes,no,cellular,may,mon,288,1,3,1,success,-1.8,92.893,-46.2,1.264,5099.1,1,0,0.3171015992068624
29,admin.,married,high.school,no,yes,no,cellular,jun,mon,263,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,1,1,0.31615941434426864
35,management,married,university.degree,no,yes,no,cellular,nov,tue,209,1,999,2,failure,-3.4,92.649,-30.1,0.715,5017.5,1,1,0.315
56,admin.,divorced,university.degree,no,yes,no,cellular,may,mon,867,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1,1,0.315
32,management,single,university.degree,no,no,no,cellular,jul,fri,221,4,16,1,success,-1.7,94.215,-40.3,0.896,4991.6,0,0,0.315
25,entrepreneur,single,university.degree,no,no,no,cellular,jul,tue,272,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,1,0.315
34,blue-collar,married,basic.6y,no,yes,yes,cellular,may,wed,143,2,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,1,0.315
56,technician,married,professional.course,no,no,no,telephone,oct,wed,73,1,999,0,nonexistent,-0.1,93.798,-40.4,4.936,5195.8,0,1,0.315
47,management,married,university.degree,no,yes,no,telephone,may,wed,267,2,3,3,success,-1.8,93.876,-40.0,0.682,5008.7,0,0,0.315
50,management,married,university.degree,unknown,yes,no,cellular,aug,mon,699,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,1,0.3125
29,technician,single,high.school,no,no,no,cellular,aug,mon,26,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,1,0.3125
31,management,single,university.degree,no,no,no,cellular,nov,thu,319,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,0,1,0.3125
26,student,single,high.school,no,no,no,cellular,mar,wed,236,2,999,0,nonexistent,-1.8,92.843,-50.0,1.602,5099.1,0,1,0.3125
27,management,single,university.degree,no,yes,no,cellular,sep,tue,137,2,4,2,success,-3.4,92.379,-29.8,0.819,5017.5,0,0,0.3125
30,admin.,single,university.degree,no,yes,yes,cellular,nov,tue,98,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,0,1,0.3125
31,admin.,single,university.degree,no,no,no,cellular,aug,tue,172,3,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,0,1,0.3125
72,retired,married,basic.4y,no,yes,no,cellular,jul,fri,582,2,999,1,failure,-1.7,94.215,-40.3,0.822,4991.6,0,1,0.3125
46,admin.,divorced,high.school,no,no,no,cellular,jul,tue,282,1,999,0,nonexistent,-2.9,92.469,-33.6,1.044,5076.2,0,1,0.31235532546753353
28,admin.,single,high.school,no,yes,no,telephone,may,fri,265,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,1,0.3123019645786883
50,admin.,single,high.school,no,yes,no,telephone,dec,fri,705,2,999,0,nonexistent,-3.0,92.713,-33.0,0.718,5023.5,1,1,0.31193907435508345
36,admin.,married,university.degree,no,yes,no,cellular,apr,thu,96,4,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,0,1,0.31
53,housemaid,married,basic.4y,no,no,yes,cellular,jun,tue,263,2,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,1,1,0.31
59,management,married,university.degree,no,yes,no,cellular,dec,thu,646,3,6,1,success,-3.0,92.713,-33.0,0.7,5023.5,0,0,0.31
29,admin.,married,high.school,no,yes,no,cellular,nov,wed,85,1,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5,0,1,0.31
59,management,married,university.degree,no,no,no,cellular,dec,thu,112,4,999,1,failure,-3.0,92.713,-33.0,0.7,5023.5,0,1,0.31
24,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,504,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0.31
40,technician,single,university.degree,no,yes,yes,cellular,nov,fri,44,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,1,0.31
25,unemployed,single,high.school,no,no,no,cellular,aug,tue,188,1,3,3,success,-1.7,94.027,-38.3,0.904,4991.6,0,0,0.31
31,technician,married,university.degree,no,no,no,telephone,jun,thu,741,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,1,0.31
39,blue-collar,married,basic.9y,no,yes,yes,telephone,may,mon,162,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,1,0.31
30,admin.,married,high.school,no,yes,no,cellular,may,mon,169,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,0,1,0.31
57,management,married,basic.4y,no,yes,no,cellular,sep,fri,122,2,999,1,failure,-3.4,92.379,-29.8,0.773,5017.5,0,1,0.31
45,technician,married,university.degree,no,yes,no,cellular,nov,wed,359,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,0,1,0.31
80,retired,married,illiterate,unknown,yes,yes,cellular,aug,tue,125,1,6,1,success,-2.9,92.201,-31.4,0.883,5076.2,1,0,0.31
52,entrepreneur,married,high.school,no,yes,no,cellular,jun,fri,177,3,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0,1,0.31
35,admin.,single,university.degree,no,yes,no,cellular,oct,mon,129,1,999,0,nonexistent,-1.1,94.601,-49.5,1.032,4963.6,0,1,0.31
56,retired,married,university.degree,no,yes,yes,cellular,mar,mon,104,2,999,0,nonexistent,-1.8,92.843,-50.0,1.629,5099.1,0,1,0.3097938062885132
27,admin.,single,university.degree,no,yes,yes,cellular,oct,tue,242,1,3,2,success,-1.1,94.601,-49.5,0.982,4963.6,0,0,0.3097200303490137
42,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,tue,71,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0.3091549614861803
56,management,married,university.degree,no,yes,no,cellular,aug,tue,370,2,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,1,1,0.30785736795507385
69,retired,married,basic.4y,no,no,no,cellular,sep,mon,258,3,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,0,0,0.3075
48,housemaid,married,high.school,no,no,no,cellular,jun,tue,399,1,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,0,1,0.3075
29,technician,single,professional.course,no,yes,no,cellular,jul,wed,133,3,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,0,1,0.3075
78,retired,divorced,basic.6y,no,no,no,telephone,oct,fri,177,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,0,1,0.3075
47,admin.,married,university.degree,no,yes,no,cellular,aug,tue,526,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,0,1,0.3075
63,technician,married,high.school,no,no,no,cellular,apr,mon,176,3,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,1,1,0.3075
53,admin.,married,university.degree,no,no,no,cellular,dec,thu,110,1,6,1,success,-3.0,92.713,-33.0,0.72,5023.5,0,0,0.3075
73,retired,divorced,professional.course,unknown,yes,no,cellular,jul,thu,131,2,999,0,nonexistent,-1.7,94.215,-40.3,0.81,4991.6,0,1,0.3075
40,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,316,1,11,1,success,-1.8,92.893,-46.2,1.344,5099.1,0,0,0.3075
29,self-employed,married,university.degree,no,yes,no,cellular,mar,wed,60,3,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,0,1,0.3075
37,services,married,high.school,no,no,no,cellular,nov,wed,516,2,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,0,1,0.3075
34,admin.,married,high.school,no,yes,no,cellular,jun,wed,161,1,5,1,success,-1.7,94.055,-39.8,0.704,4991.6,0,0,0.3075
63,retired,divorced,basic.4y,no,no,no,cellular,mar,wed,78,1,999,0,nonexistent,-1.8,92.843,-50.0,1.548,5099.1,0,1,0.3070607518773745
43,admin.,married,high.school,no,yes,no,cellular,jul,thu,1259,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,1,0.30626373362716747
55,unknown,married,university.degree,no,yes,no,cellular,aug,wed,164,1,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,1,1,0.30601842855571804
33,admin.,married,university.degree,no,no,no,telephone,oct,wed,167,1,999,0,nonexistent,-0.1,93.798,-40.4,4.827,5195.8,0,1,0.305
46,admin.,married,high.school,no,yes,yes,telephone,oct,wed,149,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,0,1,0.305
34,technician,single,professional.course,no,yes,yes,cellular,mar,fri,136,1,999,0,nonexistent,-1.8,92.843,-50.0,1.726,5099.1,0,1,0.305
52,technician,married,professional.course,no,yes,no,telephone,nov,fri,332,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,0,0,0.305
